ID,agency_id,State,agency_name,NSN,Item Name,Quantity,UI,Acquisition Value,acquisition_total,DEMIL Code,DEMIL IC,Ship Date,total_sworn,acq_per_sworn
3166,541,NC,UNION COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,187,0.737967914
3257,542,NC,VALDESE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,11,12.54545455
3258,542,NC,VALDESE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,11,12.54545455
3287,556,NC,WAKEMED CAMPUS POLICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,40,3.45
3289,558,NC,WALLACE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,14,9.857142857
3291,558,NC,WALLACE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,14,9.857142857
3293,559,NC,WALNUT COVE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,6,23
3294,559,NC,WALNUT COVE POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,6,23
3337,568,NC,WAYNE COUNTY SHERIFF OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,90,1.533333333
3340,568,NC,WAYNE COUNTY SHERIFF OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,90,1.533333333
3416,581,NC,WILKES COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,72,1.916666667
3417,581,NC,WILKES COUNTY SHERIFF DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,72,1.916666667
3535,604,NC,ZEBULON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,20,6.9
3536,604,NC,ZEBULON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,20,6.9
3537,604,NC,ZEBULON POLICE DEPT,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,D,1,8/7/1993,20,6.9
3299,565,NC,WASHINGTON COUNTY SHERIFF DEPT,2320-01-074-7642,"TRUCK,ARMORED",1,Each,"65,070.00","65,070.00",C,1,12/5/1994,21,3098.571429
2702,432,NC,RAMSEUR POLICE DEPT,5855-01-228-0937,NIGHT VISION GOGGLE,1,Each,"3,578.00","3,578.00",F,1,1/5/1995,5,715.6
2703,432,NC,RAMSEUR POLICE DEPT,5855-01-228-0937,NIGHT VISION GOGGLE,1,Each,"3,578.00","3,578.00",F,1,1/5/1995,5,715.6
1840,270,NC,KILL DEVIL HILLS POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,3/30/1995,27,87.03703704
11,1,NC,AHOSKIE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,14,167.8571429
16,5,NC,ALEXANDER COUNTY SHERIFF DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/1/1995,39,60.25641026
156,32,NC,BEAUFORT POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,15,156.6666667
3045,499,NC,STANTONSBURG POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,4,587.5
480,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,156,15.06410256
481,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,156,15.06410256
565,71,NC,BUTNER PUBLIC SAFETY,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,31,75.80645161
1206,150,NC,DURHAM POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,517,4.545454545
1262,163,NC,ELKIN POLICE DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/1/1995,17,138.2352941
1798,254,NC,JACKSON COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,48,48.95833333
1799,254,NC,JACKSON COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,48,48.95833333
1937,285,NC,LANDIS POLICE DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/1/1995,11,213.6363636
2003,300,NC,LINCOLNTON POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,32,73.4375
2541,395,NC,ORANGE COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,105,22.38095238
2582,404,NC,PERSON COUNTY SHERIFF DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/1/1995,46,51.08695652
2587,408,NC,PILOT MOUNTAIN POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,8,293.75
3138,531,NC,TRYON POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,8,293.75
3280,550,NC,WADESBORO POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,24,97.91666667
3292,558,NC,WALLACE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,14,167.8571429
3524,599,NC,YADKIN COUNTY SHERIFF DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/1/1995,2631,0.893196503
3525,599,NC,YADKIN COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/1/1995,2631,0.893196503
3538,604,NC,ZEBULON POLICE DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/1/1995,20,117.5
14,3,NC,ALBEMARLE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,49,47.95918367
122,25,NC,AYDEN POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,18,130.5555556
1383,528,NC,FORSYTH ALCOHOLIC BEV CONTROL,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,4,587.5
1539,205,NC,GLEN ALPINE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,3,783.3333333
2753,442,NC,RICH SQUARE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,2,1175
417,50,NC,BLADEN COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,46,51.08695652
418,50,NC,BLADEN COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,46,51.08695652
711,97,NC,CHARLOTTE MECKLENBURG POLICE DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/2/1995,1587,1.480781348
712,97,NC,CHARLOTTE MECKLENBURG POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,1587,1.480781348
912,125,NC,CRAMERTON POLICE DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/2/1995,13,180.7692308
1081,138,NC,DAVIE COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,51,46.07843137
1241,158,NC,EDENTON POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,17,138.2352941
1475,200,NC,GASTON COUNTY POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,126,18.65079365
1476,200,NC,GASTON COUNTY POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,126,18.65079365
1607,224,NC,HAMLET POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,20,117.5
1697,238,NC,HIGHLANDS POLICE DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/2/1995,10,235
1704,244,NC,HOLLY RIDGE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,9,261.1111111
1765,249,NC,HUNTERSVILLE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,77,30.51948052
1837,268,NC,KERNERSVILLE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,63,37.3015873
2923,462,NC,RUTHERFORDTON POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,14,167.8571429
2970,486,NC,SOUTHERN SHORES POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,11,213.6363636
2994,491,NC,SPINDALE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,12,195.8333333
3061,503,NC,STATESVILLE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,77,30.51948052
3121,386,NC,TOPSAIL BEACH POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,11,213.6363636
3368,569,NC,WAYNESVILLE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,34,69.11764706
3532,601,NC,YANCEY COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/2/1995,21,111.9047619
2863,449,NC,ROCKINGHAM COUNTY SHERIFF DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/6/1995,97,24.22680412
2866,449,NC,ROCKINGHAM COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/6/1995,97,24.22680412
2726,434,NC,RANDOLPH COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/7/1995,163,14.41717791
182,41,NC,BERTIE COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/8/1995,25,94
759,106,NC,CHOWAN COUNTY SHERIFF DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/8/1995,16,146.875
760,106,NC,CHOWAN COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/8/1995,16,146.875
153,30,NC,BANNER ELK POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/12/1995,9,261.1111111
160,36,NC,BEECH MOUNTAIN POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/12/1995,9,261.1111111
440,55,NC,BOONE POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/12/1995,34,69.11764706
2561,400,NC,PASQUOTANK COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/12/1995,42,55.95238095
2562,400,NC,PASQUOTANK COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/12/1995,42,55.95238095
71,14,NC,ASHEBORO POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/13/1995,75,31.33333333
108,24,NC,AVERY COUNTY SHERIFF DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/13/1995,26,90.38461538
109,24,NC,AVERY COUNTY SHERIFF DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/13/1995,26,90.38461538
2549,396,NC,ORIENTAL POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/13/1995,1,2350
3068,512,NC,SUGAR MOUNTAIN POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/13/1995,5,470
764,110,NC,CLAY COUNTY SHERIFF DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/13/1995,16,146.875
765,110,NC,CLAY COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/13/1995,16,146.875
2301,360,NC,MURPHY POLICE DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/13/1995,7,335.7142857
1767,250,NC,HYDE COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/20/1995,15,156.6666667
1002,129,NC,CUMBERLAND COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/22/1995,300,7.833333333
1003,129,NC,CUMBERLAND COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/22/1995,300,7.833333333
2360,502,NC,NC STATE CAPITOL POLICE,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/27/1995,45,52.22222222
1247,159,NC,EDGECOMBE COUNTY SHERIFF DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/28/1995,50,47
1248,159,NC,EDGECOMBE COUNTY SHERIFF DEPT,5855-00-179-3708,NIGHT VISION SIGHT,1,Each,"2,350.00","2,350.00",F,1,6/28/1995,50,47
2919,461,NC,RUTHERFORD COUNTY SHERIFF DEPT,5855-00-760-3869,"NIGHT VISION SIGHT,",1,Each,"2,350.00","2,350.00",F,1,6/29/1995,77,30.51948052
758,106,NC,CHOWAN COUNTY SHERIFF DEPT,5850-00-999-3736,"VIEWING SET,INFRARE",1,Each,"2,470.00","2,470.00",C,1,12/4/1997,16,154.375
3013,493,NC,SPRING LAKE POLICE DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,7/24/1998,27,192.6296296
2254,355,NC,MOUNT GILEAD POLICE DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,7/30/1998,8,650.125
2503,388,NC,NORTH WILKESBORO POLICE DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,7/30/1998,24,216.7083333
2117,324,NC,MAYODAN POLICE DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,8/6/1998,12,433.4166667
1390,188,NC,FOXFIRE VILLAGE POLICE DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,8/6/1998,2,2600.5
1701,240,NC,HILLSBOROUGH POLICE DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,8/7/1998,26,200.0384615
413,50,NC,BLADEN COUNTY SHERIFF DEPT,1520-00-169-7137,"HELICOPTER,OBSERVATION",1,Each,"92,290.00","92,290.00",C,1,8/13/1998,46,2006.304348
1824,261,NC,JONES COUNTY SHERIFF DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,8/13/1998,16,325.0625
2309,365,NC,NAVASSA POLICE DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,8/13/1998,2,2600.5
3361,568,NC,WAYNE COUNTY SHERIFF OFFICE,1520-00-169-7137,"HELICOPTER,OBSERVATION",1,Each,"92,290.00","92,290.00",C,1,8/13/1998,90,1025.444444
13,3,NC,ALBEMARLE POLICE DEPT,2320-01-146-7193,"TRUCK,UTILITY",1,Each,"41,447.00","41,447.00",C,1,8/20/1998,49,845.8571429
1565,214,NC,GRANVILLE COUNTY SHERIFF DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,8/20/1998,51,101.9803922
1900,275,NC,KITTY HAWK POLICE DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,8/25/1998,15,346.7333333
3518,596,NC,WOODFIN POLICE DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,8/25/1998,14,371.5
181,38,NC,BELMONT POLICE DEPT,5855-00-106-1588,"SIGHT,NIGHT VISION",1,Each,"5,201.00","5,201.00",C,,12/3/1998,32,162.53125
2362,384,NC,NC STATE HIGHWAY PATROL,1520-00-169-7137,"HELICOPTER,OBSERVATION",1,Each,"92,290.00","92,290.00",C,1,3/8/1999,1604,57.53740648
1527,201,NC,GASTONIA CITY POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,8/26/1999,170,241.5352941
2091,318,NC,MARS HILL POLICE DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"43,376.00","43,376.00",Q,3,9/10/1999,5,8675.2
154,34,NC,BEAUFORT COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,9/13/1999,52,789.6346154
439,55,NC,BOONE POLICE DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"43,376.00","43,376.00",Q,3,9/13/1999,34,1275.764706
911,125,NC,CRAMERTON POLICE DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"43,376.00","43,376.00",Q,3,9/13/1999,13,3336.615385
2922,462,NC,RUTHERFORDTON POLICE DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"43,376.00","43,376.00",Q,3,9/13/1999,14,3098.285714
2147,328,NC,MCDOWELL COUNTY SHERIFF DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"43,376.00","43,376.00",Q,3,11/23/1999,42,1032.761905
155,34,NC,BEAUFORT COUNTY SHERIFF DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"43,376.00","43,376.00",Q,3,1/24/2000,52,834.1538462
1649,231,NC,HAYWOOD COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,3/8/2000,52,789.6346154
1648,231,NC,HAYWOOD COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,3/22/2000,52,789.6346154
2918,461,NC,RUTHERFORD COUNTY SHERIFF DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"43,376.00","43,376.00",Q,3,3/23/2000,77,563.3246753
1267,175,NC,FAIRMONT POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,4/19/2000,11,3732.818182
17,7,NC,ALLEGHANY COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,7/17/2000,10,4106.1
114,25,NC,AYDEN POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,7/17/2000,18,2281.166667
800,113,NC,CLEVELAND COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,7/17/2000,90,456.2333333
801,113,NC,CLEVELAND COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,7/17/2000,90,456.2333333
2679,418,NC,PITT COUNTY SHERIFF OFFICE,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,7/17/2000,125,328.488
2961,481,NC,SILER CITY POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,7/17/2000,21,1955.285714
3012,493,NC,SPRING LAKE POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,7/17/2000,27,1520.777778
1579,218,NC,GREENVILLE POLICE DEPT,2320-01-074-7642,"TRUCK,ARMORED",1,Each,"65,070.00","65,070.00",C,1,8/14/2000,177,367.6271186
2300,360,NC,MURPHY POLICE DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"43,376.00","43,376.00",Q,3,8/15/2000,7,6196.571429
2539,395,NC,ORANGE COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,8/28/2000,105,391.0571429
3336,566,NC,WATAUGA COUNTY SHERIFF DEPT,2320-01-107-7156,"TRUCK,UTILITY",1,Each,"43,376.00","43,376.00",Q,3,8/28/2000,42,1032.761905
416,50,NC,BLADEN COUNTY SHERIFF DEPT,2320-01-146-7188,"TRUCK,UTILITY",1,Each,"40,441.00","40,441.00",C,1,9/5/2000,46,879.1521739
860,119,NC,COLUMBUS COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,9/5/2000,71,578.3239437
2734,435,NC,RANLO POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,9/5/2000,7,5865.857143
2538,394,NC,ONSLOW COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,9/22/2000,235,174.7276596
3090,515,NC,SURRY COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,9/29/2000,71,578.3239437
1955,293,NC,LENOIR COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,10/12/2000,67,612.8507463
1389,188,NC,FOXFIRE VILLAGE POLICE DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,10/12/2000,2,20530.5
2862,449,NC,ROCKINGHAM COUNTY SHERIFF DEPT,2320-01-146-7190,"TRUCK,UTILITY",1,Each,"39,158.00","39,158.00",C,1,10/26/2000,97,403.6907216
710,97,NC,CHARLOTTE MECKLENBURG POLICE DEPT,2355-DS-COM-BTV2,ONLY COMPLETE COMBAT/ASSAULT/TACTICAL WHEELED VEHICLES,1,Each,"138,000.00","138,000.00",D,,3/13/2001,1587,86.95652174
415,50,NC,BLADEN COUNTY SHERIFF DEPT,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,5/24/2001,46,892.6304348
1973,292,NC,LENOIR POLICE DEPT,2320-01-074-7642,"TRUCK,ARMORED",1,Each,"65,070.00","65,070.00",C,1,6/11/2001,50,1301.4
476,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,10/9/2001,156,263.2115385
477,63,NC,BRUNSWICK COUNTY SHERIFF OFFICE,2320-01-107-7155,"TRUCK,UTILITY",1,Each,"41,061.00","41,061.00",Q,3,10/9/2001,156,263.2115385
1525,201,NC,GASTONIA CITY POLICE DEPT,2320-01-074-7642,"TRUCK,ARMORED",1,Each,"65,070.00","65,070.00",C,1,8/8/2002,170,382.7647059
1809,255,NC,JACKSONVILLE POLICE DEPT,2320-01-074-7642,"TRUCK,ARMORED",1,Each,"65,070.00","65,070.00",C,1,8/8/2002,122,533.3606557
12,2,NC,ALAMANCE COUNTY SHERIFF DEPT,2350-01-068-4089,"CARRIER,COMMAND POST",1,Each,"323,178.00","323,178.00",D,1,8/20/2003,121,2670.892562
2540,395,NC,ORANGE COUNTY SHERIFF DEPT,2355-DS-COM-BTV2,ONLY COMPLETE COMBAT/ASSAULT/TACTICAL WHEELED VEHICLES,1,Each,0.01,0.01,D,,8/20/2003,105,9.52E-05
3443,581,NC,WILKES COUNTY SHERIFF DEPT,2350-01-068-4089,"CARRIER,COMMAND POST",1,Each,"323,178.00","323,178.00",D,1,9/9/2003,72,4488.583333
1384,183,NC,FORSYTH COUNTY SHERIFF OFFICE,5855-00-629-5334,NIGHT VISION SIGHT INDIVIDUAL SERVED WEAPONS,1,Each,"5,650.00","5,650.00",F,1,3/3/2004,203,27.83251232
2103,323,NC,MAXTON POLICE DEPT,5855-00-156-4992,NIGHT VISION SIGHT,1,Each,800,800,F,1,5/25/2004,9,88.88888889
626,81,NC,CAROLINA BEACH POLICE DEPT,5855-00-156-4992,NIGHT VISION SIGHT,1,Each,800,800,F,1,7/7/2004,27,29.62962963
664,91,NC,CASWELL COUNTY SHERIFF DEPT,5855-00-156-4992,NIGHT VISION SIGHT,1,Each,800,800,F,1,7/7/2004,36,22.22222222
665,91,NC,CASWELL COUNTY SHERIFF DEPT,5855-00-156-4992,NIGHT VISION SIGHT,1,Each,800,800,F,1,7/7/2004,36,22.22222222
1449,199,NC,GASTON CO SHERIFF DEPT,5855-00-156-4992,NIGHT VISION SIGHT,1,Each,800,800,F,1,7/7/2004,124,6.451612903
1450,199,NC,GASTON CO SHERIFF DEPT,5855-00-156-4992,NIGHT VISION SIGHT,1,Each,800,800,F,1,7/7/2004,124,6.451612903
